timestamp (μs),power (μA),pins (D0-D7)
4369758,2.2940316,01000000
4369810,2.1797385,01000000
4369871,2.2984276,01000000
4369924,2.2632604,01000000
4369977,2.2193015,01000000
4370032,2.3204072,01000000
4370110,2.1973221,01000000
4370146,2.1181962,01000000
4370181,2.0918207,01000000
4370250,2.0302784,01000000
4370295,1.9335687,01000000
4370329,1.999507,01000000
4370421,2.0962167,01000000
4370456,2.030278,01000000
4370492,2.0346742,01000000
4370591,1.8632345,01000000
4370627,1.9467566,01000000
4370662,1.8764222,01000000
4370698,1.8016922,01000000
4370787,1.7401497,01000000
4370824,1.6873991,01000000
4370859,1.6346483,01000000
4370950,1.5291469,01000000
4370987,1.612669,01000000
4371021,1.6742113,01000000
4371164,1.6126688,01000000
4371200,1.7137743,01000000
4371235,1.6698154,01000000
4371339,1.5291469,01000000
4371374,1.5643141,01000000
4371407,1.6698153,01000000
4371500,1.6038771,01000000
4371537,1.6214606,01000000
4371570,1.6873989,01000000
4371606,1.8104839,01000000
4371694,1.6961906,01000000
4371729,1.454417,01000000
4371764,1.7005866,01000000
4374115,1.647836,01000000
4374168,1.5599182,01000000
4374221,1.5643141,01000000
4374291,1.4851881,01000000
4374345,1.406062,01000000
4374400,1.4456251,01000000
4374457,1.5906894,01000000
4374510,1.5071676,01000000
4374563,1.5423347,01000000
4374625,1.5950854,01000000
4374678,1.3840826,01000000
4374733,1.3972703,01000000
4374792,1.2478101,01000000
4374847,1.2829771,01000000
4374900,1.24781,01000000
4374960,1.4192497,01000000
4375012,1.4983758,01000000
4375066,1.3840826,01000000
4375118,1.4192498,01000000
4375174,1.2346224,01000000
4375210,1.2170389,01000000
4375244,1.1994551,01000000
4375342,1.24781,01000000
4375377,1.282977,01000000
4375412,1.1247251,01000000
4375507,1.2170388,01000000
4375544,1.2741853,01000000
4375579,1.3049566,01000000
4375614,1.2785813,01000000
4375703,1.2346224,01000000
4375736,1.3357278,01000000
4375772,1.2741854,01000000
4375871,1.3181442,01000000
4375906,1.2214346,01000000
4375941,1.287373,01000000
4376075,1.24781,01000000
4376111,1.1906636,01000000
4376145,1.2697895,01000000
4376248,1.2126429,01000000
4376290,1.287373,01000000
4376325,1.085162,01000000
4376414,1.0851622,01000000
4376449,1.0631826,01000000
4376484,1.1247251,01000000
4376516,1.1247251,01000000
4376611,1.1906636,01000000
4376648,1.1994551,01000000
4376681,1.1994553,01000000
4376776,1.17308,01000000
4376811,1.1818717,01000000
4376846,1.0719745,01000000
4379224,1.1291208,01000000
4379289,1.0851622,01000000
4379345,1.1159334,01000000
4379405,1.1071416,01000000
4379458,1.168684,01000000
4379513,1.0543909,01000000
4379573,1.049995,01000000
4379623,1.0675786,01000000
4379676,1.1379128,01000000
4379737,1.0192237,01000000
4379790,1.089558,01000000
4379843,1.1554964,01000000
4379903,1.0851622,01000000
4379957,1.0939538,01000000
4380012,1.0675786,01000000
4380072,1.1906636,01000000
4380127,1.0060362,01000000
4380161,1.0236198,01000000
4380196,1.0543909,01000000
4380251,4.426038,01000000
4380294,6.8701525,01000000
4380328,6.685525,01000000
4380418,6.514084,01000000
4380452,6.4305634,01000000
4380487,6.3338537,01000000
4380522,6.26352,01000000
4380615,6.2019773,01000000
4380649,6.0569124,01000000
4380684,5.9294324,01000000
4380780,5.916244,01000000
4380816,5.7052417,01000000
4380849,5.5865526,01000000
4380945,5.5953445,01000000
4380979,5.3140078,01000000
4381014,5.27884,01000000
4381158,5.2436733,01000000
4381194,5.261257,01000000
4381229,5.2260895,01000000
4381330,5.059046,01000000
4381364,5.041463,01000000
4381398,4.7865005,01000000
4381433,4.777709,01000000
4381523,4.654624,01000000
4381557,4.579894,01000000
4381592,4.6634164,01000000
4381687,4.553519,01000000
4381721,4.426038,01000000
4381757,4.3644953,01000000
4381859,4.382079,01000000
4381895,4.276578,01000000
4381929,4.193056,01000000
4384326,4.0479918,01000000
4384378,4.0040326,01000000
4384431,4.0919504,01000000
4384493,3.8985314,01000000
4384546,3.9205108,01000000
4384596,3.9776573,01000000
4384657,3.9161148,01000000
4384710,3.6875286,01000000
4384763,3.6435695,01000000
4384825,3.801822,01000000
4384878,3.5732353,01000000
4384931,3.5732353,01000000
4384985,3.3798165,01000000
4385077,3.4105878,01000000
4385112,3.2962945,01000000
4385147,3.4061916,01000000
4385250,3.2479396,01000000
4385292,3.067708,01000000
4385327,3.0061657,01000000
4385414,3.0677083,01000000
4385449,3.0149574,01000000
4385484,3.023749,01000000
4385519,3.0237496,01000000
4385618,2.9314356,01000000
4385653,3.0237494,01000000
4385688,2.8611016,01000000
4385785,2.9358315,01000000
4385823,2.9929779,01000000
4385856,2.865497,01000000
4385954,2.887477,01000000
4385990,2.9050603,01000000
4386025,2.7380164,01000000
4386158,2.724829,01000000
4386194,2.5709727,01000000
4386229,2.5445974,01000000
4386319,2.601744,01000000
4386353,2.5445971,01000000
4386387,2.557785,01000000
4386422,2.6544948,01000000
4386521,2.5006385,01000000
4386556,2.553389,01000000
4386591,2.5973482,01000000
4386691,2.3863454,01000000
4386726,2.3116152,01000000
4386761,2.201718,01000000
4386855,2.2017179,01000000
4386891,2.241281,01000000
4386926,2.1885304,01000000
4387069,2.0874248,01000000
4387105,1.9863193,01000000
4387139,2.1489673,01000000
4389439,2.1709468,01000000
4389491,2.0126948,01000000
4389544,1.9819237,01000000
4389606,1.9863195,01000000
4389659,2.1401753,01000000
4389709,1.9951112,01000000
4389770,1.9071935,01000000
4389825,1.9203812,01000000
4389877,1.9731318,01000000
4389937,2.0610497,01000000
4389991,1.8984016,01000000
4390046,1.9819235,01000000
4390083,1.8588388,01000000
4390158,1.7357538,01000000
4390194,1.8500469,01000000
4390228,1.9291729,01000000
4390327,1.880818,01000000
4390362,1.8236716,01000000
4390397,1.7357537,01000000
4390433,1.6126688,01000000
4390527,1.6698154,01000000
4390562,1.7357538,01000000
4390598,1.7137743,01000000
4390691,1.7005867,01000000
4390727,1.7972963,01000000
4390762,1.6830031,01000000
4390853,1.6830031,01000000
4390892,1.6610237,01000000
4390927,1.7885046,01000000
4391076,1.6566277,01000000
4391114,1.6961906,01000000
4391149,1.564314,01000000
4391246,1.5994812,01000000
4391293,1.6917948,01000000
4391328,1.7269619,01000000
4391364,1.6038771,01000000
4391445,1.4500209,01000000
4391479,1.3884784,01000000
4391516,1.3313318,01000000
4391617,1.3796867,01000000
4391653,1.4939799,01000000
4391689,1.406062,01000000
4391781,1.3313318,01000000
4391817,1.370895,01000000
4391853,1.375291,01000000
4391947,1.5599182,01000000
4391985,1.4060621,01000000
4392021,1.4851882,01000000
4392152,1.4632087,01000000
4392188,1.326936,01000000
4392224,1.450021,01000000
4392270,1.4324372,01000000
4394597,1.3840826,01000000
4394649,1.4720004,01000000
4394707,1.3621032,01000000
4394764,1.2434142,01000000
4394814,1.1423086,01000000
4394869,1.3181442,01000000
4394928,1.4016662,01000000
4394982,1.3533113,01000000
4395034,1.2566018,01000000
4395096,1.291769,01000000
4395148,1.2785813,01000000
4395203,1.2390182,01000000
4395273,1.2697895,01000000
4395324,1.3181444,01000000
4395377,1.4456251,01000000
4395438,1.1379129,01000000
4395491,1.1642882,01000000
4395546,1.1511004,01000000
4395606,1.1774757,01000000
4395659,1.1379129,01000000
4395711,1.1598923,01000000
4395773,1.1467046,01000000
4395826,1.1247251,01000000
4395879,1.0719745,01000000
4395938,1.1247251,01000000
4395990,1.1598923,01000000
4396043,1.1115375,01000000
4396080,1.1818717,01000000
4396153,1.0631826,01000000
4396190,1.1467046,01000000
4396228,1.1247251,01000000
4396272,1.1511004,01000000
4396360,1.2170388,01000000
4396397,1.2258304,01000000
4396435,1.1423088,01000000
4396524,1.1774757,01000000
4396563,1.243414,01000000
4396601,1.0983498,01000000
4396689,1.1115373,01000000
4396724,1.1511004,01000000
4396761,1.1774757,01000000
4396851,1.2434142,01000000
4396888,1.1115376,01000000
4396926,1.1423086,01000000
4397065,1.1906633,01000000
4397102,1.010432,01000000
4397139,0.97526485,01000000
4397176,1.0675786,01000000
4397277,1.1906633,01000000
4397311,1.1774758,01000000
4397350,1.0455992,01000000
4399705,1.0939538,01000000
4399760,1.8500469,01000000
4399813,6.73388,01000000
4399875,6.698713,01000000
4399928,6.518481,01000000
4399981,6.439355,01000000
4400097,6.2283525,01000000
4400165,6.175602,01000000
4400202,6.237144,01000000
4400269,6.0525165,01000000
4400322,5.8019514,01000000
4400375,5.797555,01000000
4400436,5.9733915,01000000
4400489,5.6612825,01000000
4400542,5.5953445,01000000
4400602,5.459072,01000000
4400655,5.5338016,01000000
4400709,5.2832365,01000000
4400769,5.3403826,01000000
4400822,5.0326705,01000000
4400873,5.0194826,01000000
4400933,4.953544,01000000
4400985,4.8128767,01000000
4401038,4.7908964,01000000
4401080,4.7469378,01000000
4401149,4.5623107,01000000
4401188,4.4524136,01000000
4401225,4.426038,01000000
4401274,4.417246,01000000
4401355,4.509559,01000000
4401393,4.258994,01000000
4401431,4.1754723,01000000
4401523,4.1886597,01000000
4401561,4.030408,01000000
4401599,4.043596,01000000
4401688,3.9161148,01000000
4401726,3.819405,01000000
4401764,3.9908452,01000000
4401858,3.8985314,01000000
4401898,3.8194053,01000000
4401936,3.7358832,01000000
4402063,3.753467,01000000
4402103,3.6699448,01000000
4402140,3.4897137,01000000
4402176,3.5996108,01000000
4402295,3.5424645,01000000
4402326,3.4017959,01000000
4402367,3.3930042,01000000
4402470,3.5512562,01000000
4402477,3.4985054,01000000
4402529,3.384212,01000000
4405104,3.2435436,01000000
4405108,3.072104,01000000
4405111,2.9314353,01000000
4405113,2.9841864,01000000
4405116,2.8523095,01000000
4405118,2.7731833,01000000
4405184,2.8567052,01000000
4405243,2.808351,01000000
4405294,2.9226441,01000000
4405355,2.869893,01000000
4405408,2.6632862,01000000
4405461,2.6369112,01000000
4405521,2.6720781,01000000
4405574,2.5841603,01000000
4405627,2.6808696,01000000
4405688,2.5445971,01000000
4405779,2.7292247,01000000
4405789,2.7556,01000000
4405892,2.4962425,01000000
4405916,2.527014,01000000
4405976,2.4654715,01000000
4406024,2.4610755,01000000
4406079,2.4347003,01000000
4406118,2.4347003,01000000
4406155,2.3335946,01000000
4406192,2.4566798,01000000
4406271,2.3028235,01000000
4406308,2.2544687,01000000
4406346,2.166551,01000000
4406435,2.2764482,01000000
4406473,2.1401753,01000000
4406510,2.0698411,01000000
4406604,2.1138003,01000000
4406644,2.1533632,01000000
4406679,2.250073,01000000
4406768,2.0258822,01000000
4406806,2.052258,01000000
4406842,2.1577592,01000000
4406932,2.1138003,01000000
4406971,1.9951112,01000000
4407007,2.0346742,01000000
4407044,2.0170903,01000000
4407180,1.9379647,01000000
4407217,1.8544428,01000000
4407259,1.8676304,01000000
4407358,1.9511522,01000000
4407396,1.9115894,01000000
4407432,1.8764223,01000000
4407517,1.8984019,01000000
4407554,1.7181702,01000000
4407591,1.8500468,01000000
4409929,1.6390442,01000000
4409981,1.6214606,01000000
4410034,1.6390442,01000000
4410181,1.6258566,01000000
4410230,1.5555223,01000000
4410294,1.6302525,01000000
4410356,1.6170647,01000000
4410407,1.6258566,01000000
4410459,1.6610237,01000000
4410519,1.5291469,01000000
4410572,1.5027716,01000000
4410625,1.4983757,01000000
4410684,1.529147,01000000
4410739,1.5511265,01000000
4410792,1.4939797,01000000
4410850,1.485188,01000000
4410905,1.1818717,01000000
4410957,1.2961648,01000000
4411010,1.3664991,01000000
4411082,1.291769,01000000
4411119,1.401666,01000000
4411155,1.4324372,01000000
4411192,1.3928745,01000000
4411268,1.3401237,01000000
4411305,1.3445195,01000000
4411341,1.3533113,01000000
4411431,1.1686839,01000000
4411468,1.2653935,01000000
4411504,1.3269361,01000000
4411601,1.3401238,01000000
4411640,1.3621031,01000000
4411674,1.410458,01000000
4411766,1.3093526,01000000
4411805,1.4104578,01000000
4411841,1.2917688,01000000
4411931,1.331332,01000000
4411969,1.2697896,01000000
4412005,1.2170389,01000000
4412041,1.2566018,01000000
4412174,1.1774757,01000000
4412211,1.1994553,01000000
4412247,1.2214347,01000000
4412351,1.1730798,01000000
4412385,1.1554962,01000000
4412421,1.1291211,01000000
4412510,1.1379128,01000000
4412548,1.1467046,01000000
4412583,1.1379128,01000000
4412675,1.168684,01000000
4412713,1.1115376,01000000
4412748,1.2258306,01000000
4415094,1.0675786,01000000
4415145,1.1423086,01000000
4415199,1.0280155,01000000
4415260,1.0719744,01000000
4415320,1.1379128,01000000
4415373,1.0983498,01000000
4415434,1.2214348,01000000
4415484,1.0939538,01000000
4415537,1.0543908,01000000
4415596,1.1203293,01000000
4415649,1.1598922,01000000
4415702,1.1159332,01000000
4415761,1.0455991,01000000
4415815,0.9049307,01000000
4415870,1.0983497,01000000
4415923,1.0543908,01000000
4415982,1.0192238,01000000
4416034,0.97526485,01000000
4416086,1.089558,01000000
4416124,1.0060362,01000000
4416177,1.1511004,01000000
4416213,1.0675786,01000000
4416249,1.0192238,01000000
4416344,0.94888955,01000000
4416380,0.93130606,01000000
4416416,1.0983498,01000000
4416512,1.0939538,01000000
4416548,1.0763702,01000000
4416583,0.98845255,01000000
4416676,1.0192238,01000000
4416716,1.2214348,01000000
4416749,1.085162,01000000
4416840,1.168684,01000000
4416876,1.1906636,01000000
4416912,1.0280155,01000000
4416947,1.0104319,01000000
4417086,6.276707,01000000
4417123,6.747068,01000000
4417157,6.580024,01000000
4417266,6.470126,01000000
4417300,6.369021,01000000
4417335,6.492105,01000000
4417422,6.215165,01000000
4417459,6.118455,01000000
4417493,6.1140594,01000000
4417592,5.8195353,01000000
4417630,5.9074526,01000000
4417663,5.69645,01000000
4417758,5.4810514,01000000
4417796,5.4766555,01000000
4417830,5.362363,01000000
4417868,5.37555,01000000
4420208,5.2788405,01000000
4420260,5.160151,01000000
4420331,4.9535446,01000000
4420384,4.922774,01000000
4420435,5.0282745,01000000
4420494,4.9139814,01000000
4420549,4.711771,01000000
4420601,4.6238527,01000000
4420659,4.549123,01000000
4420717,4.593082,01000000
4420769,4.5359354,01000000
4420822,4.4392257,01000000
4420882,4.4304338,01000000
4420935,4.2897654,01000000
4420988,4.3161407,01000000
4421044,4.2897654,01000000
4421118,3.9600735,01000000
4421155,4.083158,01000000
4421189,3.850177,01000000
4421262,3.8369884,01000000
4421299,3.6523614,01000000
4421334,3.625986,01000000
4421425,3.806218,01000000
4421460,3.784238,01000000
4421496,3.7490711,01000000
4421595,3.6347778,01000000
4421631,3.4633381,01000000
4421666,3.4897132,01000000
4421761,3.357837,01000000
4421797,3.3974,01000000
4421833,3.3886077,01000000
4421867,3.4017959,01000000
4421957,3.3490453,01000000
4421993,3.3006902,01000000
4422028,3.3490453,01000000
4422169,3.32267,01000000
4422206,3.243544,01000000
4422240,3.0545204,01000000
4422342,2.997374,01000000
4422377,3.0105617,01000000
4422412,2.8918726,01000000
4422504,2.9666028,01000000
4422541,3.0193534,01000000
4422575,2.8523097,01000000
4422668,2.6984534,01000000
4422704,2.759996,01000000
4422739,2.720433,01000000
4422774,2.9050605,01000000
4422869,2.9402275,01000000
4422906,2.7292247,01000000
4422940,2.5929523,01000000
4425320,2.5753686,01000000
4425372,2.6500986,01000000
4425433,2.5445976,01000000
4425486,2.5841603,01000000
4425539,2.4698672,01000000
4425593,2.4347003,01000000
4425650,2.430304,01000000
4425703,2.3072193,01000000
4425757,2.2896357,01000000
4425816,2.3335948,01000000
4425869,2.395137,01000000
4425922,2.2544687,01000000
4425984,2.2940316,01000000
4426037,2.2632606,01000000
4426090,2.2676563,01000000
4426139,2.2676563,01000000
4426175,2.2193017,01000000
4426210,2.1489673,01000000
4426246,2.1489673,01000000
4426345,2.1050084,01000000
4426382,1.9247768,01000000
4426417,2.1533632,01000000
4426509,2.083029,01000000
4426547,2.126988,01000000
4426583,2.1401753,01000000
4426675,2.1138,01000000
4426711,2.0346742,01000000
4426745,1.9071934,01000000
4426781,1.9203812,01000000
4426869,1.8368591,01000000
4426905,1.9071934,01000000
4426940,1.9907154,01000000
4427083,1.8368593,01000000
4427119,1.8148797,01000000
4427154,1.8632345,01000000
4427252,1.8148798,01000000
4427294,1.7401497,01000000
4427329,1.7753168,01000000
4427416,1.6742115,01000000
4427452,1.6214607,01000000
4427488,1.7489414,01000000
4427586,1.8456509,01000000
4427622,1.6873989,01000000
4427657,1.7489414,01000000
4427692,1.8236716,01000000
4427780,1.7841088,01000000
4427816,1.7533373,01000000
4427851,1.6038771,01000000
4427946,1.6742113,01000000
4427982,1.7929003,01000000
4428017,1.5731058,01000000
4430419,1.5027716,01000000
4430471,1.5071676,01000000
4430524,1.4676044,01000000
4430586,1.3533113,01000000
4430638,1.4500209,01000000
4430690,1.3708949,01000000
4430775,1.3181441,01000000
4430806,1.3752909,01000000
4430857,1.3357277,01000000
4430918,1.2170389,01000000
4430970,1.4324375,01000000
4431023,1.5203552,01000000
4431076,1.3884785,01000000
4431181,1.5203553,01000000
4431217,1.2522058,01000000
4431252,1.2258306,01000000
4431352,1.3049567,01000000
4431388,1.1774759,01000000
4431423,1.2434142,01000000
4431520,1.3796868,01000000
4431556,1.3005607,01000000
4431592,1.1071416,01000000
4431692,1.3928745,01000000
4431728,1.4720004,01000000
4431763,1.3137484,01000000
4431799,1.0939538,01000000
4431887,1.3049567,01000000
4431922,1.3489156,01000000
4431958,1.0983496,01000000
4432081,1.1203291,01000000
4432117,1.1906636,01000000
4432153,1.0631827,01000000
4432259,1.1247251,01000000
4432297,1.1642882,01000000
4432332,1.2785813,01000000
4432414,1.2609978,01000000
4432451,1.2697895,01000000
4432487,1.1774759,01000000
4432585,1.2390182,01000000
4432622,1.3840826,01000000
4432657,1.2214347,01000000
4432693,1.0675786,01000000
4432780,1.2478101,01000000
4432817,1.1554964,01000000
4432852,1.1906635,01000000
4432946,1.370895,01000000
4432983,1.2390182,01000000
4433018,1.164288,01000000
4433161,1.3313318,01000000
4433197,1.2126429,01000000
4433233,1.0983498,01000000
4435528,1.0807663,01000000
4435579,1.1774757,01000000
4435631,1.1071417,01000000
4435692,1.1818717,01000000
4435745,1.1950593,01000000
4435796,1.1730797,01000000
4435857,1.0675786,01000000
4435910,1.0455992,01000000
4435963,1.2302265,01000000
4436016,1.1511005,01000000
4436104,1.0368073,01000000
4436153,1.0280156,01000000
4436188,1.2258306,01000000
4436260,1.1071416,01000000
4436296,1.1027457,01000000
4436332,1.1335168,01000000
